"Air.Pressure..Hecta.pascals." "Air.temp..deg.celcius." "Humidity...." "maximum.Wind.speed..km.h." "water.pressure..decibar." "water.temp..deg.celcius."
"4240" 1015.5 24.8 80.2 22.68 5.441 28.0392
"4241" 1011.7 27 79.6 46.08 7.172 29.1653
"4242" 1007.1 26.6 85.8 37.8 6.213 29.7311
"4243" 1011.6 25 75.9 53.64 5.609 28.5207
"4244" 1007.9 27.7 76.7 34.56 6.494 29.1337
"4245" 1011.9 27 75.2 37.8 6.54 29.4617
"4246" 1012.8 25.2 78.3 36.36 6.591 27.5248
"4247" 1010 27.6 68.1 43.56 6.543 29.2197
"4248" 1007 28.4 79.1 18.36 6.475 28.8946
"4249" 1012.4 25.4 70.8 37.8 6.617 27.2421
"4250" 1013.4 25.2 70.2 36 6.228 27.8997
"4251" 1011.6 25.4 76 34.2 5.619 27.9849
"4252" 1010.1 27.1 74.4 42.12 5.406 28.9903
"4253" 1009.5 26.2 78.8 37.8 6.195 28.9691
"4254" 1009 27.8 73.1 47.88 6.266 28.971
"4255" 1008.7 29 72.5 24.12 6.101 28.8377
"4256" 1011.4 26.8 81 30.6 6.94 29.0364
"4257" 1008 28.5 70.9 34.92 5.709 29.0715
"4258" 1011.7 25.6 76.2 38.16 5.877 27.7545
"4259" 1012.6 26.9 74.8 36 6.503 29.2539
"4260" 1005.7 26.9 80.9 6.84 6.585 28.8788
"4261" 1006.9 25.7 85.6 41.76 7.128 29.0544
"4262" 1011.2 26.8 80.4 33.12 6.196 28.8318
"4263" 1014.8 25.1 80.4 45.36 6.774 27.6528
"4264" 1012.3 24.2 87.7 52.92 6.151 28.5296
"4265" 1010.4 26.2 85 38.52 6.811 28.7841
"4266" 1011 27 72.6 28.8 6.193 29.1489
"4267" 1011.5 24.5 78.4 26.64 6.055 28.2882
"4268" 1010 26.1 82.3 41.4 6.084 27.9145
"4269" 1007.3 26 84.2 37.08 7.209 29.1116
"4270" 1010.2 28.8 78 33.84 5.61 28.7647
"4271" 1011.4 25.6 79.8 40.68 5.717 28.1077
"4272" 1008.5 27.1 84.7 24.12 6.639 28.9938
"4273" 1012.7 25.3 81.7 37.8 5.934 28.0775
"4274" 1010.3 28.2 77.4 30.96 6.709 28.9709
"4275" 1010.2 28.6 78.7 32.76 6.373 28.8304
"4276" 1006 27.1 80.6 10.44 6.593 28.8651
"4277" 1013.7 25.4 76 43.2 6.501 27.3311
"4278" 1006.1 28.7 76.1 32.04 6.57 28.8977
"4279" 1010.3 26.4 84.1 34.56 6.464 28.9583
"4280" 1006.7 28.4 71.3 40.32 5.814 29.1806
"4281" 1003.7 27.5 75.9 17.28 5.495 29.5113
"4282" 1012.5 26.5 83.5 33.12 6.622 28.9569
"4283" 1008 28.8 76.7 39.24 5.352 29.4344
"4284" 1009.1 27.3 85.1 28.8 7.354 29.7617
"4285" 1012.5 25.8 76.3 39.96 5.759 28.2102
"4286" 1008.5 27.6 82.3 21.96 6.535 28.8365
"4287" 1008.9 26.3 87.1 26.64 6.849 29.8642
"4288" 1010.7 28.6 75.1 30.24 5.301 29.0654
"4289" 1013.9 24.8 80.3 27.36 6.455 28.3593
"4290" 1010.3 27.1 72 37.8 6.385 29.1859
"4291" 1003.4 28.5 80.5 39.96 6.251 29.2634
"4292" 1007.4 28.4 80.6 11.16 6.414 29.0237
"4293" 1010.8 26.9 81.9 52.2 5.425 28.8981
"4294" 1011.6 27.3 82.1 38.88 6.988 29.1691
"4295" 1011 27.3 76.3 38.52 6.001 28.8964
"4296" 1007.4 27.6 71.2 41.04 6.033 28.9922
"4297" 1005.8 27.4 82.2 7.2 5.323 29.0019
"4298" 1008.1 28.6 78 33.84 5.51 29.3286
"4299" 1012.9 24.6 73.1 34.2 6.153 28.423
"4300" 1010 27.2 72.4 38.88 6.359 29.1891
"4301" 1006.4 27.5 83.2 10.8 6.001 28.6961
"4302" 1012.9 25 80.9 39.6 6.441 27.1921
"4303" 1008.9 28.3 73.7 42.48 6.211 29.0096
"4304" 1012.2 25.5 74.9 44.64 5.898 27.347
"4305" 1014.7 24.4 81.8 22.68 5.55 28.0631
"4306" 1008.3 28.4 78.2 23.4 6.063 28.7796
"4307" 1011.6 26.8 81.3 45.36 6.745 28.6553
"4308" 1004.2 27.2 83.1 23.04 6.456 29.5224
"4309" 1012.9 27.5 77.2 33.12 4.97 29.3667
"4310" 1013.4 25.1 79.2 45 5.726 27.7272
"4311" 1012.6 25.6 75.7 41.76 6.151 27.9575
"4312" 1013.1 25.2 75.8 40.32 6.468 27.3
"4313" 1008.7 25.6 87.2 41.76 7.029 29.1492
"4314" 1012.6 27.2 69 38.16 5.144 29.6989
"4315" 1012.7 27 77.7 41.04 5.372 29.0718
"4316" 1004.7 25.7 79.3 41.4 6.111 29.2328
"4317" 1010.2 28.2 78.7 25.92 7.4 29.2505
"4318" 1008.9 27.2 75.7 42.84 5.067 29.1482
"4319" 1009.8 28.8 75.8 44.28 5.552 29.4211
"4320" 1013.3 24.3 81.1 22.68 5.899 28.3781
"4321" 1011.1 27.3 78.7 45 6.431 28.8748
"4322" 1013.1 25 77.8 39.96 5.639 27.3293
"4323" 1011.1 26.1 87.5 41.04 6.702 28.7466
"4324" 1010.9 26.9 74.9 38.88 5.279 29.2269
"4325" 1010.9 27.9 83 21.96 7.639 28.8868
"4326" 1006.8 27.1 84.8 32.76 6.978 29.5721
"4327" 1012 27 81.2 26.28 6.528 29.0125
"4328" 1009.7 25.7 79.3 44.64 6.465 27.4771
"4329" 1013.3 25.2 76.7 40.68 6.038 27.7332
"4330" 1008 26.7 86.2 29.52 6.155 29.7592
"4331" 1011.9 25.9 72 38.88 6.52 28.334
"4332" 1014.5 24.6 75.6 40.68 5.526 27.7896
"4333" 1007.5 28.1 72 42.12 5.863 29.3622
"4334" 1009.3 26.1 75.1 32.4 6.721 29.2503
"4335" 1007 28.7 78.5 35.28 5.299 29.1689
"4336" 1007.3 28.2 75 31.68 5.824 29.1409
"4337" 1006 28.5 75.4 37.08 6.138 29.2621
"4338" 1014 25.1 80.1 30.96 6.316 27.9742
"4339" 1012.6 24.1 88.6 55.44 6.39 28.5417
"4340" 1005.7 26.7 81.7 11.52 5.444 29.6602
"4341" 1005.3 29.3 70.1 24.84 5.29 29.0731
"4342" 1010 28.7 78.5 33.12 6.47 29.3627
"4343" 1001.8 28.4 78.8 40.32 5.945 29.2147
"4344" 1011.1 27.3 79.4 43.2 6.381 28.8735
"4345" 1012.6 25.3 78.3 42.84 5.854 28.2086
"4346" 1013 24.8 77.2 36.36 6.49 27.4732
"4347" 1007.9 29 74.1 11.16 5.757 28.8047
"4348" 1013.6 25.2 79.8 36.36 5.341 28.2919
"4349" 1011.2 25.1 75.7 35.64 5.429 28.3444
"4350" 1010.1 26.4 75.7 29.16 5.182 29.549
"4351" 1010.1 26.7 83.3 43.56 5.379 29.1269
"4352" 1005.9 26.9 81.4 9.36 5.341 29.691
"4353" 1004.9 25.7 88.4 13.68 5.787 29.3993
"4354" 1013 27.1 75.6 43.92 5.208 29.4373
"4355" 1011.6 29 78 25.2 5.075 28.8239
"4356" 1007.1 27.7 76.1 38.88 6.695 28.9724
"4357" 1014.6 24.8 74.9 36.36 6.647 27.528
"4358" 1004.1 29.1 78.1 19.08 7.115 28.664
"4359" 1009.9 26.1 70.2 44.28 6.379 27.9536
"4360" 1010.9 26.7 74 43.56 7.023 29.1758
"4361" 1013.8 27.3 74.1 42.84 5.036 29.4538
"4362" 1008 28.4 75.8 9 6.777 29.0636
"4363" 1006.8 28.5 77.9 33.12 5.697 29.3387
"4364" 1010.6 28.6 75.2 29.88 5.26 29.0833
"4365" 1013.4 25.4 78.1 45.72 6.481 27.6486
"4366" 1011.6 25 77.1 41.4 6.29 27.466
"4367" 1010.4 27.6 80.4 36 6.533 28.9996
"4368" 1011.2 25.3 78.5 44.28 6.485 27.5478
"4369" 1013.6 25.2 79.8 36 6.427 27.2329
"4370" 1013.7 25.3 77.2 42.12 6.5 27.3384
"4371" 1009.2 27.8 69.7 47.52 6.16 29.6057
"4372" 1005.4 27.1 81.3 22.32 6.945 29.5762
"4373" 1013.7 25.4 78 45.36 5.578 27.7788
"4374" 1010.6 25.6 77.9 36.36 6.741 27.3638
"4375" 1004.1 28.5 79.7 25.56 7.505 28.7719
"4376" 1010.2 27.9 77.9 13.68 5.096 28.5928
"4377" 1011.8 27.5 71.9 43.92 4.997 29.825
"4378" 1006.7 28.4 81.5 12.96 6.383 28.8441
"4379" 1015.1 25.7 67.1 48.6 5.075 28.365
"4380" 1014.9 25.8 71.5 39.96 5.46 28.028
"4381" 1009.6 26.8 82.4 46.08 5.564 29.0922
"4382" 1008.9 25.5 74.6 39.24 6.748 28.2131
"4383" 1008.5 27.4 81.6 28.08 6.474 29.2273
"4384" 1011.3 26.7 77.1 36.36 6.235 29.2655
"4385" 1009.8 26 68.8 46.08 6.497 28.1648
"4386" 1009.9 27.2 76.7 37.8 6.222 29.0522
"4387" 1003.7 27.8 81.5 40.32 6.364 29.4465
"4388" 1013 24.6 71.4 33.84 6.205 28.4168
"4389" 1009 27.2 80.3 45 5.625 29.0604
"4390" 1011.5 27.1 80.6 36.72 6.539 28.8072
"4391" 1011.4 25.3 69.9 41.76 7.241 27.9894
"4392" 1012 25.3 75.5 51.84 6.265 27.4657
"4393" 1008.7 28.3 77.8 32.76 6.973 29.2067
"4394" 1004.7 28.3 80.4 11.88 5.965 28.8633
"4395" 1009.2 26.2 82.3 45 5.88 29.0418
"4396" 1012.7 26.9 76.1 43.2 5.333 29.4569
"4397" 1013 25 77.2 39.6 6.497 27.3262
"4398" 1010.2 26.1 81.5 47.52 5.918 27.6523
"4399" 1002.1 27.7 77.6 17.28 5.408 29.4557
"4400" 1012.4 25.6 70.1 42.12 6.263 27.7445
"4401" 1010.6 27 76 53.28 5.645 29.0657
"4402" 1009.8 26.9 79.5 36 5.758 29.0462
"4403" 1007.5 27.1 77.8 34.92 6.352 29.0182
"4404" 1010.9 27.4 79.2 43.92 5.598 29.0197
"4405" 1012.1 25 77.3 39.6 5.26 28.1017
"4406" 1003.7 28.3 79.6 34.2 5.613 29.5666
"4407" 1004.2 27.2 80.8 20.16 6.476 29.4232
"4408" 1009.7 25.7 75.5 37.44 6.004 28.6769
"4409" 1009.9 27.2 78.2 21.96 5.591 29.2106
"4410" 1009.3 25.3 86.4 39.24 5.356 29.2344
"4411" 1006.3 28.6 82.3 9.72 6.259 28.8162
"4412" 1007.7 25.2 84.5 36.72 5.83 29.2701
"4413" 1005.3 26.2 74.1 10.8 6.821 28.6463
"4414" 1007.9 28.6 77.2 42.84 6.399 29.6148
"4415" 1013.5 24.8 79.5 33.84 5.571 28.1771
"4416" 1013.2 25.4 78.2 34.2 7.103 28.1459
"4417" 1008.5 26.5 82.5 44.28 6.22 28.748
"4418" 1008.8 27.1 83.2 35.28 6.095 29.1926
"4419" 1013.6 25.3 85.1 36 5.421 28.0508
"4420" 1004.5 27.7 78.7 24.12 5.427 28.9604
"4421" 1014.4 24.9 79.6 30.6 6.721 28.1544
"4422" 1011.8 25 77.7 43.56 5.255 28.0795
"4423" 1011.9 27.3 79.2 38.88 6.762 28.9465
"4424" 1011.3 24.3 79.3 25.2 5.902 28.3618
"4425" 1010.7 25.9 74.9 33.48 6.206 28.1571
"4426" 1013.4 24.9 74.6 48.24 5.642 28.1297
"4427" 1011.8 25.3 70.2 40.68 7.363 28.0755
"4428" 1010.3 28.8 73.4 27.36 4.597 28.886
"4429" 1011.2 27.7 69.3 32.76 6.4 29.0389
"4430" 1010.8 27.7 84.6 19.8 7.726 28.8597
"4431" 1012.9 27.1 72.6 39.24 5.207 29.4537
"4432" 1008.8 26.8 74.9 42.84 6.028 28.394
"4433" 1003.2 27.9 81.2 42.84 6.497 29.4702
"4434" 1015.5 24.8 79.8 24.12 5.434 28.0372
"4435" 1009.9 28.1 82.2 26.64 6.027 29.448
"4436" 1003.5 27.8 81.8 28.08 6.228 29.2188
"4437" 1010.3 26.3 86 21.96 6.906 29.8322
"4438" 1013.6 25 78.3 37.08 6.53 27.4974
"4439" 1008 29.1 75.6 23.76 6.677 28.7754
"4440" 1009.1 28 78.9 43.2 6.589 29.3629
"4441" 1006.8 27.4 79.5 11.88 6.55 28.8524
"4442" 1007.3 28.6 73.5 42.12 5.568 29.4811
"4443" 1007.2 28.6 78.1 37.08 6.386 29.1565
"4444" 1013.3 25.8 74 40.68 5.752 27.9811
"4445" 1007.8 28 76.5 41.04 6.459 29.5428
"4446" 1006.3 27.4 80.7 19.44 6.384 29.1875
"4447" 1012.6 23.7 83.3 34.56 5.268 27.9811
"4448" 1008.1 28.4 73 12.96 6.925 29.0536
"4449" 1010.5 26.2 82.9 46.08 6.354 29.0478
"4450" 1007.9 27.4 77.5 6.84 6.179 28.644
"4451" 1014.3 25.8 82.6 42.12 7.28 29.1001
"4452" 1007.1 28.9 78.8 42.48 5.634 29.3195
"4453" 1012.9 25.4 78.5 36.36 7.042 28.0279
"4454" 1007.4 25.4 82.4 37.08 6.109 29.3303
"4455" 1007.5 27.4 77.7 6.12 5.952 28.6406
"4456" 1000.8 28.9 76.3 29.16 5.5 29.5063
"4457" 1012.5 24.9 74.8 33.12 6.796 27.823
"4458" 1011.8 27 79.6 30.96 6.827 29.0795
"4459" 1011.8 27 79.9 46.08 7.209 29.1591
"4460" 1014.5 24.4 67.9 35.64 4.72 28.464
"4461" 1012.1 25.1 77.2 36.36 5.866 28.2881
"4462" 1012.2 24.5 78.1 31.32 6.268 27.8249
"4463" 1007.1 28.6 78.5 36 5.264 29.1727
"4464" 1009.6 27.8 81.6 23.04 7.381 29.2612
"4465" 1002.8 27.8 81.5 31.32 6.958 29.5392
"4466" 1009.4 27.2 69.5 40.32 6.264 29.176
"4467" 1008.4 26.8 83.6 48.6 5.831 29.3972
"4468" 1007.6 27.8 75.8 6.12 6.576 28.424
"4469" 1007.6 28.4 76 34.2 6.632 29.2867
"4470" 1009.4 27.9 75.7 42.48 6.563 28.8817
"4471" 1012.1 25.4 73.4 34.92 6.234 27.7763
"4472" 1011 26.3 73.2 27 5.082 29.5627
"4473" 1012.5 24.8 77.7 54.36 5.655 28.5227
"4474" 1012.5 27 73.5 38.16 5.738 29.2289
"4475" 1005.5 28 77 25.56 6.103 28.8361
"4476" 1003.9 29.1 77.7 21.6 7.135 28.6775
"4477" 1009.2 25.8 75.4 36.72 5.869 28.723
"4478" 1004.7 28.4 81.5 41.04 6.479 29.2948
"4479" 1014.7 25.3 72.8 44.28 6.324 27.282
"4480" 1006.9 25 92.1 24.84 5.731 29.7077
"4481" 1008.8 26.1 74.3 38.88 7.117 28.477
"4482" 1010.1 27.8 80.5 42.48 5.493 28.9928
"4483" 1006.3 27.7 73.8 7.2 6.49 28.7735
"4484" 1010.5 26.5 77.7 49.68 6.198 28.8154
"4485" 1007.5 27.5 74.7 6.48 5.856 28.6736
"4486" 1008.8 27.8 75.2 34.92 6.666 29.0063
"4487" 1005.1 27.6 78.9 15.48 7.502 28.5863
"4488" 1008.6 28.9 79 37.8 5.654 29.2293
"4489" 1008.1 26.3 82.1 45 7.184 29.1489
"4490" 1006.7 28.5 77.7 33.48 5.645 29.3375
"4491" 1008.3 26.8 72.6 56.16 6.166 28.8734
"4492" 1011 27.1 79.3 32.4 5.973 29.1403
"4493" 1009.3 28.2 77.9 29.16 6.847 29.2678
"4494" 1011.9 25 77.3 32.76 5.76 28.2996
"4495" 1013.4 27.5 70.9 39.6 6.659 29.3105
"4496" 1010.4 25.2 83.8 36 5.075 28.1701
"4497" 1010 27.2 71.3 42.12 5.382 29.5874
"4498" 1010.6 27.6 79.8 45.36 5.04 29.2471
"4499" 1008.5 28.3 77.3 23.4 5.987 28.8977
"4500" 1012.3 27.2 78.3 43.56 7.339 29.0666
"4501" 1008.6 25.7 80.7 51.12 6.417 27.4191
"4502" 1009.2 27.7 72.1 45.36 6.127 29.6097
"4503" 1009.6 27.5 67.8 36 5.533 29.55
"4504" 1001 26.7 88.8 47.52 6.654 29.3182
"4505" 1007.3 25.4 89.4 38.52 7.177 29.0916
"4506" 1014.6 24.9 74.1 39.24 6.606 27.5208
"4507" 1010.8 25.9 74.9 33.12 6.236 28.1512
"4508" 1007.4 28.6 66.7 13.68 6.516 28.5178
"4509" 1008.8 28.3 76.3 29.52 6.957 29.0063
"4510" 1013.6 27.3 75.2 38.16 5.157 29.0882
"4511" 1009.5 27.5 75.3 41.04 5.413 29.1002
"4512" 1013.5 24.8 77.2 36.36 5.593 28.1492
"4513" 1012.5 25.4 82.8 36.72 5.925 28.1056
"4514" 1012.8 26.7 78.4 33.48 5.305 29.4552
"4515" 1012 26.6 78.7 40.68 6.61 29.3842
"4516" 1010.5 28.5 73.9 22.32 7.292 28.6143
"4517" 1010.2 26.7 86.6 56.88 6.291 29.6034
"4518" 1015.6 25.4 76 34.92 5.342 28.051
"4519" 1011.3 27.4 78.6 40.68 5.048 29.1631
"4520" 1009.9 27.5 68.4 36 5.482 29.5553
"4521" 1010.6 27 79.1 42.12 6.839 28.6985
"4522" 1007.5 26.8 75.7 50.04 5.248 29.2632
"4523" 1011.1 26.4 83.6 41.4 5.823 28.8596
"4524" 1014 25.2 65.3 38.88 5.618 28.4431
"4525" 1012.2 25.9 74.1 45.36 7.164 28.4526
"4526" 1013.3 24.9 73.4 42.84 5.521 28.1409
"4527" 1007.9 26.5 72.4 38.88 7.25 28.4788
"4528" 1001.6 28.1 80.1 47.16 5.849 29.2242
"4529" 1011.7 25.5 81 41.04 5.656 27.9239
"4530" 1004.7 28.6 80.1 20.16 5.089 29.0179
"4531" 1009.7 28.9 78 27 7.473 28.8105
"4532" 1014.2 25.1 71 33.12 6.39 28.3562
"4533" 1010.8 25.4 77.3 46.8 6.52 27.6274
"4534" 1012.4 26.6 76.3 32.76 5.969 29.2319
"4535" 1011.5 26 78.1 28.44 5.322 28.9326
"4536" 1012.5 26.9 76.1 38.16 7.164 29.0007
"4537" 1011.3 26.8 80.5 32.76 6.193 28.7994
"4538" 1012 25 76.3 29.52 5.287 28.1437
"4539" 1013.5 25 72.3 40.68 5.427 28.1388
"4540" 1008.2 28.8 76.1 43.2 5.378 29.4489
"4541" 1012.1 25.3 80.4 45 5.932 27.4468
"4542" 1003.2 29 75.1 23.4 6.032 28.933
"4543" 1006.7 25.1 85.6 17.28 5.414 28.8416
"4544" 1014.9 25.1 75.7 45 5.323 28.0337
"4545" 1010.4 27.7 72.4 33.12 6.473 29.0492
"4546" 1002.8 27.8 84.6 35.28 6.652 29.4158
"4547" 1009.3 29.1 79.7 34.2 5.725 29.233
"4548" 1009.4 26 78.5 43.56 6.221 27.2683
"4549" 1008 26.9 77.7 43.2 6.563 28.8027
"4550" 1010.2 27.1 71.6 32.76 6.834 29.1628
"4551" 1009.1 28.2 74.6 42.48 6.259 28.8517
"4552" 1012.2 27.2 77.8 36.36 7.055 29.1628
"4553" 1004.2 28.5 80 38.52 6.181 29.1528
"4554" 1007.9 28.1 76.9 42.84 6.467 29.5328
"4555" 1008.3 27.4 81.8 46.08 5.848 28.8572
"4556" 1011 25.3 82.5 37.8 5.226 27.9886
"4557" 1011.2 26.2 74.5 35.28 6.542 28.132
"4558" 1007.8 27.6 78.2 46.08 5.799 29.3959
"4559" 1010.2 27 80.2 34.2 5.479 29.1626
"4560" 1014.9 25.7 77.2 36.72 5.236 28.106
"4561" 1006.8 27.8 71.2 39.6 6.276 29.0313
"4562" 1009 26.8 73.3 42.12 6.331 28.9768
"4563" 1009 26.8 82.8 28.8 7.058 29.6978
"4564" 1014.5 25.8 78.1 44.28 5.92 27.7656
"4565" 1010.6 27.4 81.5 31.68 5.387 29.2837
"4566" 1009.9 26.3 74 42.12 6.679 29.0386
"4567" 1005.5 27.7 81.6 18.36 6.421 28.8821
"4568" 1011.7 25.4 69.8 44.64 6.84 27.8331
"4569" 1010.6 27.7 80.3 42.12 5.009 29.2235
"4570" 1004.7 28.5 77.5 30.96 5.826 29.3871
"4571" 1014.8 25.1 79.9 28.44 7.049 28.2083
"4572" 1012 26.6 83.5 32.4 5.81 28.983
"4573" 1008.1 25.5 80.6 10.08 5.427 28.708
"4574" 1012.8 25.9 72.4 45.72 6.947 28.4966
"4575" 1004 27 79.7 33.12 6.02 29.1664
"4576" 1014 23.6 86.2 37.08 6.848 27.698
"4577" 1005.6 27.8 80.7 18.72 6.427 28.8878
"4578" 1014.3 25.4 76.7 33.48 7.094 28.1728
"4579" 1011.8 25.7 70.9 39.24 5.459 28.5815
"4580" 1005.7 28.2 74.4 27 6.939 29.4528
"4581" 1010.9 27.4 69.3 38.16 6.69 29.0196
"4582" 1014 25.4 76.5 34.56 7.115 28.1767
"4583" 1005.8 26.8 82.9 47.88 5.561 29.476
"4584" 1010.3 26.1 83.7 45.72 5.787 29.0063
"4585" 1011.5 27.8 69.2 30.96 6.378 29.0331
"4586" 1009.6 27.9 77.5 41.76 6.52 28.8871
"4587" 1006.6 28.5 74.4 6.48 7.048 29.0647
"4588" 1009.5 27.1 79.4 44.28 5.881 28.9521
"4589" 1008.3 28.6 72.9 32.4 5.772 29.0093
"4590" 1007.8 27.9 74.9 39.96 6.037 29.2439
"4591" 1015.5 24.9 78.6 22.68 5.405 28.0396
"4592" 1008.2 28.2 76.9 11.52 5.672 29.6626
"4593" 1007.6 27.5 83 20.52 6.221 29.3019
"4594" 1009.8 27.1 79.7 42.84 6.017 28.8456
"4595" 1010.3 26.9 80.8 33.48 6.544 29.0036
"4596" 1008.3 28.3 78.5 34.2 6.837 29.2569
"4597" 1011.8 26.6 77.2 34.92 7.062 29.1132
"4598" 1006.7 28.5 76.9 28.44 5.135 29.3417
"4599" 1007.4 28.7 72.7 48.24 5.07 29.1781
"4600" 1009.9 27.4 70.3 38.16 5.725 29.5156
"4601" 1012.1 26 76.4 22.68 6.157 29.2417
"4602" 1006.8 28.5 73.9 6.12 7.072 29.0666
"4603" 1011.1 25 75.9 30.6 6.676 28.285
"4604" 1010.5 25.1 84.1 37.44 5.134 27.9524
"4605" 1009.1 28 78.4 39.24 7.238 29.2075
"4606" 1008.8 26.7 86.7 57.24 5.85 29.3997
"4607" 1007.2 26.7 82.5 14.76 5.381 29.772
"4608" 1008.2 28.3 75.4 41.04 5.734 29.4944
"4609" 1005.2 27.3 83.4 18.72 6.286 29.0869
"4610" 1012.1 24.9 80.4 39.6 6.483 27.625
"4611" 1009.9 26.5 80.2 51.48 5.626 29.1323
"4612" 1011.3 25.6 72.6 43.56 4.772 28.7359
"4613" 1013.9 25.1 79 31.68 7.089 28.3077
"4614" 1013 25.1 79.2 45.72 6.665 27.6352
"4615" 1008.6 27 81.7 16.2 5.892 29.0711
"4616" 1009.3 26.4 79.1 39.6 6.755 29.0432
"4617" 1012.7 25.7 82.1 38.88 5.924 27.9037
"4618" 1007.2 25.9 84.7 34.92 6.864 29.0274
"4619" 1011.8 26.9 76 39.6 6.723 29.3524
"4620" 1009.8 26.7 80.6 48.96 5.593 29.137
"4621" 1011.9 26.2 69 48.96 5.892 27.9012
"4622" 1011.1 25.7 86.1 43.56 5.939 29.1875
"4623" 1010.8 25.8 77.2 43.2 6.47 28.7321
"4624" 1012.4 27.6 70.2 25.92 6.302 29.0856
"4625" 1010.3 26.4 75.3 41.76 6.71 28.9308
"4626" 1014.3 24.7 80.1 27.36 7.182 28.0739
"4627" 1013.4 27.1 79.1 29.88 5.201 29.2917
"4628" 1009.9 28.5 80.2 30.96 6.264 28.8182
"4629" 1013.1 25.6 73.5 32.4 5.219 28.1318
"4630" 1004.8 28.4 75.4 26.28 7.197 29.4803
"4631" 1009.8 27.2 81.2 51.84 6.151 28.7975
"4632" 1005.6 26.7 77.5 35.64 5.982 29.2367
"4633" 1012.1 24.5 71 37.44 5.787 28.4774
"4634" 1013.8 25.4 78.8 41.04 5.783 28.0733
"4635" 1005.8 26.1 82.5 36.36 5.931 29.242
"4636" 1007.4 27 78.9 32.76 6.34 29.0107
"4637" 1011.3 27.4 68.5 40.32 6.641 29.1562
"4638" 1009.6 26.5 79.3 42.48 7.23 29.1259
"4639" 1012.5 26.9 80.1 45.72 5.425 29.2203
"4640" 1011 27.7 76.4 47.16 5.764 28.8933
"4641" 1012.7 24.3 77.3 27.72 5.989 27.7723
"4642" 1009 27.7 72.1 43.92 5.877 29.6569
"4643" 1013.3 24.8 82.4 34.92 6.074 27.4434
"4644" 1013.6 25.4 75.9 41.04 5.65 27.95
"4645" 1011.7 26.7 77.3 48.24 6.851 28.5918
"4646" 1008.7 27.8 76.2 35.28 6.13 29.2528
"4647" 1012.5 25.7 71.1 39.24 6.065 28.4214
"4648" 1011.4 25.5 73.5 45 5.339 28.6842
"4649" 1014.7 24.9 67.3 36 6.681 28.2392
"4650" 1010.4 28.6 77.7 39.24 5.872 29.4326
"4651" 1008.6 26.9 76.9 27 5.883 29.1641
"4652" 1008.1 26.6 72.1 38.52 7.181 28.4646
"4653" 1012.4 24.3 82.7 55.44 6.567 27.6661
"4654" 1009.8 27.4 68.8 35.28 5.507 29.5507
"4655" 1011.9 27 79.9 32.4 6.85 29.1279
"4656" 1012.1 27.2 71.5 40.32 6.495 29.4139
"4657" 1011 28.9 78.3 28.8 5.484 28.8192
"4658" 1009.5 27.7 70.5 46.44 5.684 29.686
"4659" 999.8 28.4 78.8 60.48 6.734 29.3231
"4660" 1005.5 28.5 80.2 28.44 5.955 29.3733
"4661" 1011.4 24.4 70.8 38.88 5.44 28.5232
"4662" 1010.3 24.5 77 31.68 5.457 28.2952
"4663" 1011.9 29.2 77.2 26.64 5.083 28.8284
"4664" 1010 29 78.1 36 5.727 29.2202
"4665" 1010 25.9 76 40.32 6.077 28.7191
"4666" 1006.2 28.5 78.6 38.16 6.272 29.1949
"4667" 1008.5 26.8 79.1 45.72 6.685 28.6579
"4668" 1008.1 28.6 67 10.8 6.137 28.5612
"4669" 1014.3 25.1 74.7 38.88 5.831 27.7253
"4670" 1012 24.5 70.5 37.8 5.687 28.496
"4671" 1010.6 27.5 69.1 39.96 6.779 29.0744
"4672" 1011 25.3 81.7 42.48 5.354 27.8849
"4673" 1011 26.9 72.4 41.04 6.113 29.3756
"4674" 1013.1 25.2 79.2 42.48 6.368 27.6475
"4675" 1008.5 27.8 76.8 4.32 5.409 28.612
"4676" 1009.7 26.3 77.8 37.44 6.283 28.9716
"4677" 1010.2 28.5 75 32.4 5.079 28.9705
"4678" 1006.6 28.4 82 10.08 6.441 28.7929
"4679" 1011.4 27.1 75 41.04 7.146 29.2897
"4680" 1011 26.9 74.4 41.4 6.102 29.4004
"4681" 1011.2 24.8 82.7 29.52 6.099 28.6899
"4682" 1015.3 25.8 73.2 39.6 5.369 28.0623
"4683" 1008.8 27.7 76.7 37.08 6.727 28.9829
"4684" 1010.3 26.3 83 45.36 7.085 28.792
"4685" 1009.2 27.3 82.8 36.36 5.599 29.2512
"4686" 1014 24.5 84.8 30.24 5.9 28.3062
"4687" 1005.4 29.3 73 26.64 5.212 29.0791
"4688" 1006.7 28.4 82.4 10.8 6.401 28.8185
"4689" 1013 25.3 75 47.88 6.38 28.1925
"4690" 1006.6 27.2 79.3 10.44 6.606 28.8505
"4691" 1011 28.4 78.8 24.12 4.79 29.0792
"4692" 1012 24.9 80.4 32.4 5.242 28.0356
"4693" 1009.4 26.8 74.3 41.76 5.719 29.5919
"4694" 1013.4 27.5 75.8 32.76 5.01 29.3982
"4695" 1007.7 27.5 74.8 41.4 5.699 29.0987
"4696" 1008.6 27.6 79.7 27.36 6.092 29.0539
"4697" 1013 24.5 76 36 6.621 27.4814
"4698" 1013 27.4 68.8 45 6.727 29.3354
"4699" 1003.5 27.4 83.6 32.04 6.965 29.4319
"4700" 1005.4 28.7 75.3 16.92 7.174 29.0479
